date,state,crop_name,category,farm_price_rm,wholesale_price_rm,retail_price_rm
2026-03-20,W.P. Kuala Lumpur,Cili Akar,Sayur,10.87,14.85,20.78
2026-03-20,W.P. Kuala Lumpur,Kobis Bulat,Sayur,4.24,5.13,6.21
2026-03-20,W.P. Kuala Lumpur,Sawi Bulat,Sayur,2.93,4.05,5.67
2026-03-20,W.P. Kuala Lumpur,Tomato,Sayur,4.58,6.37,8.54
2026-03-20,W.P. Kuala Lumpur,Timun,Sayur,2.89,4.07,5.06
2026-03-20,W.P. Kuala Lumpur,Kacang Panjang,Sayur,4.98,7.09,8.87
2026-03-20,W.P. Kuala Lumpur,Terung,Sayur,4.78,5.91,8.24
2026-03-20,W.P. Kuala Lumpur,Bayam,Sayur,3.08,3.83,5.01
2026-03-20,W.P. Kuala Lumpur,Kangkung,Sayur,3.23,4.24,5.85
2026-03-20,W.P. Kuala Lumpur,Bendi,Sayur,5.31,6.68,7.92
2026-03-20,W.P. Kuala Lumpur,Halia,Sayur,5.73,8.17,10.88
2026-03-20,W.P. Kuala Lumpur,Pisang Cavendish,Buah,3.34,4.35,6.16
2026-03-20,W.P. Kuala Lumpur,Betik,Buah,2.46,3.13,4.11
2026-03-20,W.P. Kuala Lumpur,Tembikai,Buah,2.03,2.74,3.36
2026-03-20,W.P. Kuala Lumpur,Nanas,Buah,2.81,3.92,4.86
2026-03-21,Johor,Cili Merah,Sayur,9.02,12.68,15.06
2026-03-21,Johor,Cili Akar,Sayur,10.89,15.23,19.06
2026-03-21,Johor,Kobis Bulat,Sayur,2.81,3.77,5.13
2026-03-21,Johor,Sawi Bulat,Sayur,2.96,3.83,4.87
2026-03-21,Johor,Tomato,Sayur,4.22,5.81,7.32
2026-03-21,Johor,Timun,Sayur,2.42,2.99,3.78
2026-03-21,Johor,Kacang Panjang,Sayur,6.12,7.94,9.49
2026-03-21,Johor,Terung,Sayur,4.85,6.3,8.25
2026-03-21,Johor,Bayam,Sayur,2.73,3.32,4.52
2026-03-21,Johor,Kangkung,Sayur,2.89,3.62,5.1
2026-03-21,Johor,Bendi,Sayur,4.88,6.05,7.36
2026-03-21,Johor,Halia,Sayur,4.63,6.34,8.95
2026-03-21,Johor,Pisang Cavendish,Buah,3.11,3.89,5.55
2026-03-21,Johor,Betik,Buah,3.04,3.61,4.42
2026-03-21,Johor,Tembikai,Buah,2.86,3.46,4.24
2026-03-21,Johor,Nanas,Buah,2.47,3.27,4.4
2026-03-21,Kedah,Cili Merah,Sayur,8.6,11.64,13.72
2026-03-21,Kedah,Cili Akar,Sayur,10.76,12.88,17.58
2026-03-21,Kedah,Kobis Bulat,Sayur,3.41,4.04,5.29
2026-03-21,Kedah,Sawi Bulat,Sayur,2.55,3.36,4.18
2026-03-21,Kedah,Tomato,Sayur,4.3,5.95,7.05
2026-03-21,Kedah,Timun,Sayur,2.7,3.22,3.9
2026-03-21,Kedah,Kacang Panjang,Sayur,4.43,5.32,7.43
2026-03-21,Kedah,Terung,Sayur,4.4,6.09,8.19
2026-03-21,Kedah,Bayam,Sayur,2.31,3.19,4.18
2026-03-21,Kedah,Kangkung,Sayur,2.82,3.94,5.03
2026-03-21,Kedah,Bendi,Sayur,4.59,5.62,6.99
2026-03-21,Kedah,Halia,Sayur,4.38,5.39,6.84
2026-03-21,Kedah,Pisang Cavendish,Buah,3.12,3.92,4.64
2026-03-21,Kedah,Betik,Buah,2.26,3.16,3.94
2026-03-21,Kedah,Tembikai,Buah,2.57,3.04,3.59
2026-03-21,Kedah,Nanas,Buah,2.11,2.93,3.53
2026-03-21,Kelantan,Cili Merah,Sayur,6.71,9.12,12.54
2026-03-21,Kelantan,Cili Akar,Sayur,8.16,10.37,13.47
2026-03-21,Kelantan,Kobis Bulat,Sayur,2.06,2.82,3.64
2026-03-21,Kelantan,Sawi Bulat,Sayur,3.27,4.61,6.34
2026-03-21,Kelantan,Tomato,Sayur,3.99,4.85,6.75
2026-03-21,Kelantan,Timun,Sayur,1.63,2.27,2.77
2026-03-21,Kelantan,Kacang Panjang,Sayur,3.95,5.59,6.89
2026-03-21,Kelantan,Terung,Sayur,4.35,5.24,6.41
2026-03-21,Kelantan,Bayam,Sayur,2.3,3.08,4.07
2026-03-21,Kelantan,Kangkung,Sayur,1.91,2.35,2.97
2026-03-21,Kelantan,Bendi,Sayur,4.89,5.92,7.06
2026-03-21,Kelantan,Halia,Sayur,4.98,6.17,7.56
2026-03-21,Kelantan,Pisang Cavendish,Buah,2.67,3.34,4.35
2026-03-21,Kelantan,Betik,Buah,1.95,2.7,3.82
2026-03-21,Kelantan,Tembikai,Buah,1.81,2.23,3.07
2026-03-21,Kelantan,Nanas,Buah,1.75,2.44,3.25
2026-03-21,Melaka,Cili Merah,Sayur,8.34,10.01,11.94
2026-03-21,Melaka,Cili Akar,Sayur,11.24,15.18,18.36
2026-03-21,Melaka,Kobis Bulat,Sayur,3.05,3.84,4.62
2026-03-21,Melaka,Sawi Bulat,Sayur,3.26,4.11,5.22
2026-03-21,Melaka,Tomato,Sayur,3.36,4.48,5.38
2026-03-21,Melaka,Timun,Sayur,2.72,3.67,4.57
2026-03-21,Melaka,Kacang Panjang,Sayur,4.42,6.11,7.2
2026-03-21,Melaka,Terung,Sayur,5.46,6.55,7.88
2026-03-21,Melaka,Bayam,Sayur,2.9,3.63,4.48
2026-03-21,Melaka,Kangkung,Sayur,2.17,2.69,3.6
2026-03-21,Melaka,Bendi,Sayur,4.91,5.83,7.02
2026-03-21,Melaka,Halia,Sayur,4.42,5.49,7.02
2026-03-21,Melaka,Pisang Cavendish,Buah,2.97,3.98,5.2
2026-03-21,Melaka,Betik,Buah,2.24,2.7,3.64
2026-03-21,Melaka,Tembikai,Buah,1.93,2.58,3.57
2026-03-21,Melaka,Nanas,Buah,2.34,3.18,3.97
2026-03-21,Negeri Sembilan,Cili Merah,Sayur,8.58,10.64,14.57
2026-03-21,Negeri Sembilan,Cili Akar,Sayur,7.87,10.95,13.86
2026-03-21,Negeri Sembilan,Kobis Bulat,Sayur,2.79,3.77,5.2
2026-03-21,Negeri Sembilan,Sawi Bulat,Sayur,3.49,4.64,6.47
2026-03-21,Negeri Sembilan,Tomato,Sayur,3.06,4.23,5.33
2026-03-21,Negeri Sembilan,Timun,Sayur,2.91,3.8,4.5
2026-03-21,Negeri Sembilan,Kacang Panjang,Sayur,5.84,6.93,9.07
2026-03-21,Negeri Sembilan,Terung,Sayur,4.09,5.43,7.21
2026-03-21,Negeri Sembilan,Bayam,Sayur,2.34,2.81,3.43
2026-03-21,Negeri Sembilan,Kangkung,Sayur,3.19,3.88,4.85
2026-03-21,Negeri Sembilan,Bendi,Sayur,4.19,5.28,6.61
2026-03-21,Negeri Sembilan,Halia,Sayur,4.47,5.48,7.4
2026-03-21,Negeri Sembilan,Pisang Cavendish,Buah,2.27,3.18,4.47
2026-03-21,Negeri Sembilan,Betik,Buah,2.28,3.19,4.26
2026-03-21,Negeri Sembilan,Tembikai,Buah,1.66,2.12,2.84
2026-03-21,Negeri Sembilan,Nanas,Buah,2.66,3.14,3.86
2026-03-21,Pahang,Cili Merah,Sayur,10.52,12.58,15.07
2026-03-21,Pahang,Cili Akar,Sayur,10.34,12.79,16.65
2026-03-21,Pahang,Kobis Bulat,Sayur,2.84,3.44,4.87
2026-03-21,Pahang,Sawi Bulat,Sayur,4.05,4.89,6.46
2026-03-21,Pahang,Tomato,Sayur,3.3,4.32,5.25
2026-03-21,Pahang,Timun,Sayur,2.15,2.76,3.84
2026-03-21,Pahang,Kacang Panjang,Sayur,4.94,5.82,7.17
2026-03-21,Pahang,Terung,Sayur,4.91,6.14,7.73
2026-03-21,Pahang,Bayam,Sayur,3.34,4.41,5.29
2026-03-21,Pahang,Kangkung,Sayur,2.46,3.41,4.33
2026-03-21,Pahang,Bendi,Sayur,4.03,4.81,6.36
2026-03-21,Pahang,Halia,Sayur,4.66,5.52,7.61
2026-03-21,Pahang,Pisang Cavendish,Buah,2.83,3.51,4.56
2026-03-21,Pahang,Betik,Buah,2.21,3.0,4.23
2026-03-21,Pahang,Tembikai,Buah,1.95,2.64,3.52
2026-03-21,Pahang,Nanas,Buah,1.79,2.5,3.48
2026-03-21,Perak,Cili Merah,Sayur,7.66,10.55,14.97
2026-03-21,Perak,Cili Akar,Sayur,9.58,12.54,17.14
2026-03-21,Perak,Kobis Bulat,Sayur,2.33,3.29,4.32
2026-03-21,Perak,Sawi Bulat,Sayur,2.96,3.52,5.0
2026-03-21,Perak,Tomato,Sayur,3.65,4.67,5.99
2026-03-21,Perak,Timun,Sayur,2.9,3.43,4.56
2026-03-21,Perak,Kacang Panjang,Sayur,5.68,6.9,8.75
2026-03-21,Perak,Terung,Sayur,5.34,6.54,8.25
2026-03-21,Perak,Bayam,Sayur,2.42,2.88,3.96
2026-03-21,Perak,Kangkung,Sayur,2.21,2.93,3.72
2026-03-21,Perak,Bendi,Sayur,3.46,4.39,6.08
2026-03-21,Perak,Halia,Sayur,4.84,6.18,8.63
2026-03-21,Perak,Pisang Cavendish,Buah,2.74,3.73,4.7
2026-03-21,Perak,Betik,Buah,2.46,3.05,4.22
2026-03-21,Perak,Tembikai,Buah,2.12,2.94,3.75
2026-03-21,Perak,Nanas,Buah,2.18,2.97,3.97
2026-03-21,Perlis,Cili Merah,Sayur,8.0,11.1,13.36
2026-03-21,Perlis,Cili Akar,Sayur,8.43,11.48,16.11
2026-03-21,Perlis,Kobis Bulat,Sayur,2.53,3.6,4.59
2026-03-21,Perlis,Sawi Bulat,Sayur,3.23,4.09,5.47
2026-03-21,Perlis,Tomato,Sayur,2.96,3.76,5.31
2026-03-21,Perlis,Timun,Sayur,1.5,2.09,2.75
2026-03-21,Perlis,Kacang Panjang,Sayur,3.4,4.76,6.11
2026-03-21,Perlis,Terung,Sayur,4.16,5.23,7.06
2026-03-21,Perlis,Bayam,Sayur,2.34,3.29,4.2
2026-03-21,Perlis,Kangkung,Sayur,2.34,3.17,4.16
2026-03-21,Perlis,Bendi,Sayur,3.72,4.42,6.18
2026-03-21,Perlis,Halia,Sayur,3.69,5.22,7.21
2026-03-21,Perlis,Pisang Cavendish,Buah,2.33,3.31,4.41
2026-03-21,Perlis,Betik,Buah,2.14,2.89,3.79
2026-03-21,Perlis,Tembikai,Buah,1.7,2.22,2.62
2026-03-21,Perlis,Nanas,Buah,2.3,3.05,3.92
2026-03-21,Pulau Pinang,Cili Merah,Sayur,8.99,10.89,12.97
2026-03-21,Pulau Pinang,Cili Akar,Sayur,7.9,9.99,13.9
2026-03-21,Pulau Pinang,Kobis Bulat,Sayur,2.95,3.56,4.34
2026-03-21,Pulau Pinang,Sawi Bulat,Sayur,2.55,3.3,4.59
2026-03-21,Pulau Pinang,Tomato,Sayur,3.98,5.41,7.49
2026-03-21,Pulau Pinang,Timun,Sayur,2.11,2.8,3.37
2026-03-21,Pulau Pinang,Kacang Panjang,Sayur,4.43,5.53,7.49
2026-03-21,Pulau Pinang,Terung,Sayur,4.99,6.41,7.63
2026-03-21,Pulau Pinang,Bayam,Sayur,3.06,4.03,4.9
2026-03-21,Pulau Pinang,Kangkung,Sayur,2.31,3.25,3.92
2026-03-21,Pulau Pinang,Bendi,Sayur,4.1,5.25,6.73
2026-03-21,Pulau Pinang,Halia,Sayur,5.42,7.05,9.35
2026-03-21,Pulau Pinang,Pisang Cavendish,Buah,3.77,4.45,5.38
2026-03-21,Pulau Pinang,Betik,Buah,2.39,2.83,3.72
2026-03-21,Pulau Pinang,Tembikai,Buah,1.7,2.26,2.99
2026-03-21,Pulau Pinang,Nanas,Buah,2.35,3.26,4.1
2026-03-21,Sabah,Cili Merah,Sayur,8.52,10.41,14.7
2026-03-21,Sabah,Cili Akar,Sayur,12.42,14.65,17.72
2026-03-21,Sabah,Kobis Bulat,Sayur,3.69,4.42,5.72
2026-03-21,Sabah,Sawi Bulat,Sayur,2.88,3.52,4.88
2026-03-21,Sabah,Tomato,Sayur,4.76,5.61,6.89
2026-03-21,Sabah,Timun,Sayur,2.16,2.63,3.25
2026-03-21,Sabah,Kacang Panjang,Sayur,3.85,5.35,6.79
2026-03-21,Sabah,Terung,Sayur,4.37,5.97,8.16
2026-03-21,Sabah,Bayam,Sayur,2.93,3.54,4.58
2026-03-21,Sabah,Kangkung,Sayur,2.63,3.57,4.66
2026-03-21,Sabah,Bendi,Sayur,3.64,4.84,6.89
2026-03-21,Sabah,Halia,Sayur,4.11,5.67,7.19
2026-03-21,Sabah,Pisang Cavendish,Buah,3.43,4.25,5.31
2026-03-21,Sabah,Betik,Buah,2.26,3.15,4.06
2026-03-21,Sabah,Tembikai,Buah,1.91,2.33,3.04
2026-03-21,Sabah,Nanas,Buah,1.84,2.57,3.57
2026-03-21,Sarawak,Cili Merah,Sayur,6.91,9.06,10.78
2026-03-21,Sarawak,Cili Akar,Sayur,10.54,14.84,18.68
2026-03-21,Sarawak,Kobis Bulat,Sayur,2.71,3.33,4.51
2026-03-21,Sarawak,Sawi Bulat,Sayur,3.43,4.11,5.29
2026-03-21,Sarawak,Tomato,Sayur,4.21,5.59,6.9
2026-03-21,Sarawak,Timun,Sayur,1.89,2.61,3.47
2026-03-21,Sarawak,Kacang Panjang,Sayur,4.44,5.42,6.45
2026-03-21,Sarawak,Terung,Sayur,3.43,4.53,6.28
2026-03-21,Sarawak,Bayam,Sayur,2.41,3.08,3.97
2026-03-21,Sarawak,Kangkung,Sayur,2.94,4.11,5.34
2026-03-21,Sarawak,Bendi,Sayur,4.74,6.05,7.73
2026-03-21,Sarawak,Halia,Sayur,3.94,5.25,7.49
2026-03-21,Sarawak,Pisang Cavendish,Buah,2.54,3.55,4.64
2026-03-21,Sarawak,Betik,Buah,2.13,2.96,4.08
2026-03-21,Sarawak,Tembikai,Buah,2.05,2.88,3.5
2026-03-21,Sarawak,Nanas,Buah,1.89,2.49,3.37
2026-03-21,Selangor,Cili Merah,Sayur,9.16,11.51,16.09
2026-03-21,Selangor,Cili Akar,Sayur,10.82,13.86,17.66
2026-03-21,Selangor,Kobis Bulat,Sayur,2.98,4.12,5.65
2026-03-21,Selangor,Sawi Bulat,Sayur,4.65,6.33,7.68
2026-03-21,Selangor,Tomato,Sayur,4.4,5.59,6.79
2026-03-21,Selangor,Timun,Sayur,2.63,3.28,4.04
2026-03-21,Selangor,Kacang Panjang,Sayur,4.51,5.62,7.67
2026-03-21,Selangor,Terung,Sayur,5.26,7.01,8.54
2026-03-21,Selangor,Bayam,Sayur,2.57,3.46,4.44
2026-03-21,Selangor,Kangkung,Sayur,3.13,3.91,5.45
2026-03-21,Selangor,Bendi,Sayur,4.27,5.91,7.57
2026-03-21,Selangor,Halia,Sayur,5.09,6.93,8.45
2026-03-21,Selangor,Pisang Cavendish,Buah,2.95,4.21,5.46
2026-03-21,Selangor,Betik,Buah,2.38,2.84,4.01
2026-03-21,Selangor,Tembikai,Buah,2.63,3.16,4.2
2026-03-21,Selangor,Nanas,Buah,2.77,3.56,4.81
2026-03-21,Terengganu,Cili Merah,Sayur,7.65,10.32,12.51
2026-03-21,Terengganu,Cili Akar,Sayur,10.6,13.31,16.13
2026-03-21,Terengganu,Kobis Bulat,Sayur,2.67,3.23,4.34
2026-03-21,Terengganu,Sawi Bulat,Sayur,3.83,5.15,6.16
2026-03-21,Terengganu,Tomato,Sayur,4.3,5.13,6.72
2026-03-21,Terengganu,Timun,Sayur,2.1,2.98,3.8
2026-03-21,Terengganu,Kacang Panjang,Sayur,3.87,5.42,7.73
2026-03-21,Terengganu,Terung,Sayur,3.34,4.7,5.55
2026-03-21,Terengganu,Bayam,Sayur,2.86,3.78,4.86
2026-03-21,Terengganu,Kangkung,Sayur,2.75,3.41,4.35
2026-03-21,Terengganu,Bendi,Sayur,4.14,4.9,6.98
2026-03-21,Terengganu,Halia,Sayur,4.26,5.4,6.62
2026-03-21,Terengganu,Pisang Cavendish,Buah,2.27,3.22,4.2
2026-03-21,Terengganu,Betik,Buah,2.08,2.68,3.16
2026-03-21,Terengganu,Tembikai,Buah,1.93,2.37,2.84
2026-03-21,Terengganu,Nanas,Buah,1.7,2.19,3.01
2026-03-21,W.P. Kuala Lumpur,Cili Merah,Sayur,10.47,13.03,16.14
2026-03-21,W.P. Kuala Lumpur,Cili Akar,Sayur,10.48,13.57,17.87
2026-03-21,W.P. Kuala Lumpur,Kobis Bulat,Sayur,3.0,3.91,4.87
2026-03-21,W.P. Kuala Lumpur,Sawi Bulat,Sayur,4.16,5.38,7.48
2026-03-21,W.P. Kuala Lumpur,Tomato,Sayur,5.94,7.25,9.0
2026-03-21,W.P. Kuala Lumpur,Timun,Sayur,3.41,4.26,5.14
2026-03-21,W.P. Kuala Lumpur,Kacang Panjang,Sayur,5.41,6.99,8.84
2026-03-21,W.P. Kuala Lumpur,Terung,Sayur,4.78,6.44,8.21
2026-03-21,W.P. Kuala Lumpur,Bayam,Sayur,3.67,4.72,6.01
2026-03-21,W.P. Kuala Lumpur,Kangkung,Sayur,2.75,3.56,4.89
2026-03-21,W.P. Kuala Lumpur,Bendi,Sayur,4.27,5.16,6.61
2026-03-21,W.P. Kuala Lumpur,Halia,Sayur,5.68,6.88,9.73
2026-03-21,W.P. Kuala Lumpur,Pisang Cavendish,Buah,3.9,4.83,6.12
2026-03-21,W.P. Kuala Lumpur,Betik,Buah,2.89,4.11,4.84
2026-03-21,W.P. Kuala Lumpur,Tembikai,Buah,3.07,3.63,4.27
2026-03-21,W.P. Kuala Lumpur,Nanas,Buah,2.69,3.65,4.64
2026-03-22,Johor,Cili Merah,Sayur,8.22,10.73,14.23
2026-03-22,Johor,Cili Akar,Sayur,13.06,17.24,21.65
2026-03-22,Johor,Kobis Bulat,Sayur,3.15,3.81,5.36
2026-03-22,Johor,Sawi Bulat,Sayur,3.71,4.79,5.81
2026-03-22,Johor,Tomato,Sayur,4.4,6.13,8.41
2026-03-22,Johor,Timun,Sayur,2.77,3.36,4.11
2026-03-22,Johor,Kacang Panjang,Sayur,6.45,7.79,9.3
2026-03-22,Johor,Terung,Sayur,5.29,7.55,9.07
2026-03-22,Johor,Bayam,Sayur,2.76,3.47,4.73
2026-03-22,Johor,Kangkung,Sayur,2.26,3.14,4.35
2026-03-22,Johor,Bendi,Sayur,5.29,6.29,8.73
2026-03-22,Johor,Halia,Sayur,6.24,7.49,10.16
2026-03-22,Johor,Pisang Cavendish,Buah,2.96,3.8,5.3
2026-03-22,Johor,Betik,Buah,2.68,3.18,4.44
2026-03-22,Johor,Tembikai,Buah,2.36,3.2,4.29
2026-03-22,Johor,Nanas,Buah,2.25,3.03,4.03
2026-03-22,Kedah,Cili Merah,Sayur,8.03,9.58,13.68
2026-03-22,Kedah,Cili Akar,Sayur,10.54,12.83,16.08
2026-03-22,Kedah,Kobis Bulat,Sayur,3.16,3.95,5.41
2026-03-22,Kedah,Sawi Bulat,Sayur,2.9,3.46,4.92
2026-03-22,Kedah,Tomato,Sayur,2.89,3.96,5.09
2026-03-22,Kedah,Timun,Sayur,2.26,2.82,3.99
2026-03-22,Kedah,Kacang Panjang,Sayur,4.88,6.69,8.06
2026-03-22,Kedah,Terung,Sayur,3.96,5.45,6.5
2026-03-22,Kedah,Bayam,Sayur,2.25,3.1,4.18
2026-03-22,Kedah,Kangkung,Sayur,3.1,3.91,4.96
2026-03-22,Kedah,Bendi,Sayur,4.18,5.39,6.88
2026-03-22,Kedah,Halia,Sayur,5.38,6.4,7.7
2026-03-22,Kedah,Pisang Cavendish,Buah,3.1,4.17,5.14
2026-03-22,Kedah,Betik,Buah,2.44,3.23,4.07
2026-03-22,Kedah,Tembikai,Buah,2.02,2.64,3.45
2026-03-22,Kedah,Nanas,Buah,2.6,3.08,4.28
2026-03-22,Kelantan,Cili Merah,Sayur,8.32,10.14,13.92
2026-03-22,Kelantan,Cili Akar,Sayur,9.97,13.16,15.68
2026-03-22,Kelantan,Kobis Bulat,Sayur,2.92,3.52,4.63
2026-03-22,Kelantan,Sawi Bulat,Sayur,3.44,4.26,5.44
2026-03-22,Kelantan,Tomato,Sayur,3.02,4.28,5.8
2026-03-22,Kelantan,Timun,Sayur,1.78,2.1,2.85
2026-03-22,Kelantan,Kacang Panjang,Sayur,3.94,5.16,6.66
2026-03-22,Kelantan,Terung,Sayur,3.93,4.69,5.69
2026-03-22,Kelantan,Bayam,Sayur,2.55,3.37,4.63
2026-03-22,Kelantan,Kangkung,Sayur,2.12,2.84,3.49
2026-03-22,Kelantan,Bendi,Sayur,3.38,4.12,5.07
2026-03-22,Kelantan,Halia,Sayur,4.58,6.41,7.71
2026-03-22,Kelantan,Pisang Cavendish,Buah,2.83,3.7,4.71
2026-03-22,Kelantan,Betik,Buah,1.8,2.38,3.01
2026-03-22,Kelantan,Tembikai,Buah,1.75,2.41,3.28
2026-03-22,Kelantan,Nanas,Buah,2.12,2.67,3.48
2026-03-22,Melaka,Cili Merah,Sayur,6.41,8.72,12.42
2026-03-22,Melaka,Cili Akar,Sayur,9.35,11.53,13.57
2026-03-22,Melaka,Kobis Bulat,Sayur,3.23,3.96,4.92
2026-03-22,Melaka,Sawi Bulat,Sayur,2.61,3.52,4.41
2026-03-22,Melaka,Tomato,Sayur,2.94,3.95,5.24
2026-03-22,Melaka,Timun,Sayur,2.16,2.78,3.84
2026-03-22,Melaka,Kacang Panjang,Sayur,4.27,5.13,6.48
2026-03-22,Melaka,Terung,Sayur,3.95,5.42,6.55
2026-03-22,Melaka,Bayam,Sayur,3.08,4.18,5.36
2026-03-22,Melaka,Kangkung,Sayur,2.38,3.38,4.67
2026-03-22,Melaka,Bendi,Sayur,3.76,4.96,6.23
2026-03-22,Melaka,Halia,Sayur,6.7,8.02,9.46
2026-03-22,Melaka,Pisang Cavendish,Buah,3.06,3.74,4.52
2026-03-22,Melaka,Betik,Buah,2.06,2.53,3.41
2026-03-22,Melaka,Tembikai,Buah,1.82,2.36,3.17
2026-03-22,Melaka,Nanas,Buah,2.63,3.42,4.3
2026-03-22,Negeri Sembilan,Cili Merah,Sayur,7.99,9.97,12.39
2026-03-22,Negeri Sembilan,Cili Akar,Sayur,10.2,13.39,16.07
2026-03-22,Negeri Sembilan,Kobis Bulat,Sayur,2.53,3.56,4.79
2026-03-22,Negeri Sembilan,Sawi Bulat,Sayur,3.49,4.23,5.58
2026-03-22,Negeri Sembilan,Tomato,Sayur,3.48,4.25,5.24
2026-03-22,Negeri Sembilan,Timun,Sayur,3.29,3.93,4.63
2026-03-22,Negeri Sembilan,Kacang Panjang,Sayur,4.69,6.62,9.09
2026-03-22,Negeri Sembilan,Terung,Sayur,3.68,5.04,7.07
2026-03-22,Negeri Sembilan,Bayam,Sayur,3.15,3.83,4.71
2026-03-22,Negeri Sembilan,Kangkung,Sayur,2.8,3.59,5.02
2026-03-22,Negeri Sembilan,Bendi,Sayur,3.51,4.34,5.43
2026-03-22,Negeri Sembilan,Halia,Sayur,5.27,6.93,8.31
2026-03-22,Negeri Sembilan,Pisang Cavendish,Buah,2.79,3.68,4.6
2026-03-22,Negeri Sembilan,Betik,Buah,2.67,3.24,4.19
2026-03-22,Negeri Sembilan,Tembikai,Buah,1.84,2.48,3.51
2026-03-22,Negeri Sembilan,Nanas,Buah,2.45,2.92,4.15
2026-03-22,Pahang,Cili Merah,Sayur,9.34,11.57,14.42
2026-03-22,Pahang,Cili Akar,Sayur,10.75,15.27,18.6
2026-03-22,Pahang,Kobis Bulat,Sayur,2.19,3.0,4.16
2026-03-22,Pahang,Sawi Bulat,Sayur,3.57,5.0,5.89
2026-03-22,Pahang,Tomato,Sayur,3.47,4.26,5.48
2026-03-22,Pahang,Timun,Sayur,2.06,2.53,3.13
2026-03-22,Pahang,Kacang Panjang,Sayur,5.15,6.61,8.8
2026-03-22,Pahang,Terung,Sayur,3.84,5.44,6.61
2026-03-22,Pahang,Bayam,Sayur,2.23,2.71,3.78
2026-03-22,Pahang,Kangkung,Sayur,2.32,2.95,4.19
2026-03-22,Pahang,Bendi,Sayur,3.0,4.17,5.55
2026-03-22,Pahang,Halia,Sayur,4.48,6.04,8.05
2026-03-22,Pahang,Pisang Cavendish,Buah,2.62,3.34,4.67
2026-03-22,Pahang,Betik,Buah,2.14,2.7,3.35
2026-03-22,Pahang,Tembikai,Buah,1.96,2.56,3.65
2026-03-22,Pahang,Nanas,Buah,2.04,2.56,3.41
2026-03-22,Perak,Cili Merah,Sayur,9.1,12.8,15.46
2026-03-22,Perak,Cili Akar,Sayur,9.27,11.02,14.84
2026-03-22,Perak,Kobis Bulat,Sayur,2.8,3.88,4.6
2026-03-22,Perak,Sawi Bulat,Sayur,4.44,5.42,6.97
2026-03-22,Perak,Tomato,Sayur,3.88,4.88,6.25
2026-03-22,Perak,Timun,Sayur,2.21,2.93,3.93
2026-03-22,Perak,Kacang Panjang,Sayur,4.46,5.88,7.41
2026-03-22,Perak,Terung,Sayur,4.34,6.11,7.36
2026-03-22,Perak,Bayam,Sayur,2.65,3.31,4.65
2026-03-22,Perak,Kangkung,Sayur,2.58,3.62,4.58
2026-03-22,Perak,Bendi,Sayur,3.85,4.91,6.0
2026-03-22,Perak,Halia,Sayur,4.48,5.53,7.76
2026-03-22,Perak,Pisang Cavendish,Buah,2.95,3.85,4.87
2026-03-22,Perak,Betik,Buah,2.33,2.9,4.01
2026-03-22,Perak,Tembikai,Buah,1.69,2.3,3.19
2026-03-22,Perak,Nanas,Buah,2.2,2.66,3.45
2026-03-22,Perlis,Cili Merah,Sayur,7.12,8.44,10.05
2026-03-22,Perlis,Cili Akar,Sayur,10.1,13.74,16.68
2026-03-22,Perlis,Kobis Bulat,Sayur,2.5,3.24,4.51
2026-03-22,Perlis,Sawi Bulat,Sayur,3.52,4.81,6.27
2026-03-22,Perlis,Tomato,Sayur,3.65,4.76,5.7
2026-03-22,Perlis,Timun,Sayur,2.23,3.0,3.63
2026-03-22,Perlis,Kacang Panjang,Sayur,3.57,4.79,6.37
2026-03-22,Perlis,Terung,Sayur,4.31,5.88,7.14
2026-03-22,Perlis,Bayam,Sayur,2.14,2.76,3.64
2026-03-22,Perlis,Kangkung,Sayur,2.18,2.81,3.31
2026-03-22,Perlis,Bendi,Sayur,3.44,4.88,6.51
2026-03-22,Perlis,Halia,Sayur,4.2,5.69,7.24
2026-03-22,Perlis,Pisang Cavendish,Buah,2.51,3.1,4.35
2026-03-22,Perlis,Betik,Buah,2.26,2.84,3.35
2026-03-22,Perlis,Tembikai,Buah,2.06,2.54,3.32
2026-03-22,Perlis,Nanas,Buah,1.66,2.25,3.1
2026-03-22,Pulau Pinang,Cili Merah,Sayur,8.35,10.89,14.89
2026-03-22,Pulau Pinang,Cili Akar,Sayur,11.38,13.79,18.26
2026-03-22,Pulau Pinang,Kobis Bulat,Sayur,3.36,3.97,4.73
2026-03-22,Pulau Pinang,Sawi Bulat,Sayur,2.75,3.87,5.2
2026-03-22,Pulau Pinang,Tomato,Sayur,2.96,4.09,5.62
2026-03-22,Pulau Pinang,Timun,Sayur,2.19,2.62,3.55
2026-03-22,Pulau Pinang,Kacang Panjang,Sayur,5.43,6.39,8.8
2026-03-22,Pulau Pinang,Terung,Sayur,4.77,5.67,7.73
2026-03-22,Pulau Pinang,Bayam,Sayur,2.79,3.79,4.69
2026-03-22,Pulau Pinang,Kangkung,Sayur,2.16,2.94,3.68
2026-03-22,Pulau Pinang,Bendi,Sayur,3.43,4.51,5.73
2026-03-22,Pulau Pinang,Halia,Sayur,3.53,4.85,6.77
2026-03-22,Pulau Pinang,Pisang Cavendish,Buah,3.15,4.38,5.27
2026-03-22,Pulau Pinang,Betik,Buah,2.5,3.12,4.34
2026-03-22,Pulau Pinang,Tembikai,Buah,1.81,2.45,3.1
2026-03-22,Pulau Pinang,Nanas,Buah,2.48,2.99,3.62
